Date,kurs,Sys,NO1,NO2,NO3,NO4,NO5
07.06.2022 23:00,10.13,150.64,150.66,167.95,8.9,7.52,150.66
08.06.2022 00:00,10.16,134.91,121.6,165.78,8.85,6.58,121.6
08.06.2022 01:00,10.16,122,101.03,163.51,7.33,6,101.03
08.06.2022 02:00,10.16,96.16,94.55,159.98,7.01,5.96,94.55
08.06.2022 03:00,10.16,79.41,86.23,157.91,6.84,5.94,86.23
08.06.2022 04:00,10.16,84.71,77.62,160.14,6.89,5.94,77.62
08.06.2022 05:00,10.16,121.7,96.64,165.25,7.77,5.97,96.64
08.06.2022 06:00,10.16,141.9,138.95,167.42,6.99,6.81,138.95
08.06.2022 07:00,10.16,159.96,157.34,181.66,9,7.55,157.34
08.06.2022 08:00,10.16,164.15,185.05,193.15,9.36,7.78,185.05
08.06.2022 09:00,10.16,166.19,198.93,198.93,9.9,7.89,198.93
08.06.2022 10:00,10.16,163.24,185.08,185.08,9.58,8.23,185.08
08.06.2022 11:00,10.16,160.58,177.89,177.89,9.1,8.26,177.89
08.06.2022 12:00,10.16,160.65,174.99,174.99,8.25,8.25,174.99
08.06.2022 13:00,10.16,159.4,169.02,169.02,7.88,7.88,169.02
08.06.2022 14:00,10.16,157.88,162.53,170.97,7.47,7.47,162.53
08.06.2022 15:00,10.16,152,144.99,172.2,7.16,7.16,144.99
08.06.2022 16:00,10.16,152.93,144.46,173.69,7.08,7.08,144.46
08.06.2022 17:00,10.16,154.94,147.35,173.69,6.97,6.97,147.35
08.06.2022 18:00,10.16,153.86,147.61,173.68,7,7,147.61
08.06.2022 19:00,10.16,155.67,150.07,166.02,7.03,7.03,150.07
08.06.2022 20:00,10.16,155.64,152.62,166.74,7.34,7.34,152.62
08.06.2022 21:00,10.16,154.42,149.95,166.18,7.4,7.4,149.95
08.06.2022 22:00,10.16,149.99,144.43,165.91,7.36,7.36,144.43
08.06.2022 23:00,10.16,137.46,121.86,165.39,8.13,8.13,121.86
09.06.2022 00:00,10.14,133.55,128.02,163.31,10.02,8.44,128.02
09.06.2022 01:00,10.14,133.61,127.64,163.45,9.87,8.23,127.64
09.06.2022 02:00,10.14,128.55,126.15,159.89,9.94,8.19,126.15
09.06.2022 03:00,10.14,127.17,125.37,159.7,10.01,8.19,125.37
09.06.2022 04:00,10.14,128.32,125.19,159.74,10.05,8.2,125.19
09.06.2022 05:00,10.14,134.24,126.99,162.21,10.57,8.37,126.99
09.06.2022 06:00,10.14,145.79,135.4,163.38,9.22,9.22,135.4
09.06.2022 07:00,10.14,158.86,151.42,174.29,10.01,10.01,151.42
09.06.2022 08:00,10.14,165.39,181.05,181.05,11.03,11.03,181.05
09.06.2022 09:00,10.14,169.33,186.1,186.1,11.06,11.06,186.1
09.06.2022 10:00,10.14,165.32,186.1,186.1,10.51,10.51,186.1
09.06.2022 11:00,10.14,161.67,183.55,183.55,10.09,10.09,183.55
09.06.2022 12:00,10.14,159.75,177.5,177.5,9.98,9.98,177.5
09.06.2022 13:00,10.14,154.55,164.37,164.37,9.79,9.79,164.37
09.06.2022 14:00,10.14,144.88,156.82,156.82,9.44,9.44,156.82
09.06.2022 15:00,10.14,141.76,154.04,154.04,8.94,8.94,154.04
09.06.2022 16:00,10.14,141.56,152.69,152.69,8.39,8.39,152.69
09.06.2022 17:00,10.14,149.99,159.77,159.77,8.21,8.21,159.77
09.06.2022 18:00,10.14,156.84,172.22,172.22,8.26,8.26,172.22
09.06.2022 19:00,10.14,159.62,174.26,174.26,8.4,8.4,174.26
09.06.2022 20:00,10.14,157.97,171.77,171.77,9.1,9.1,171.77
09.06.2022 21:00,10.14,156.42,165.32,165.32,9.15,9.15,165.32
09.06.2022 22:00,10.14,150.31,146.66,163.59,9.01,9.01,146.66
09.06.2022 23:00,10.14,140.43,137.26,162.71,9.74,9.74,137.26
10.06.2022 00:00,10.17,141.71,132.86,166.62,12.25,7.98,132.86
10.06.2022 01:00,10.17,134.09,131.18,161.58,12.31,7.58,131.18
10.06.2022 02:00,10.17,130.4,128.37,159.15,13.41,6.59,128.37
10.06.2022 03:00,10.17,126.94,124.97,158.35,13.72,6.48,124.97
10.06.2022 04:00,10.17,129.59,124.93,158.76,14.11,6.47,124.93
10.06.2022 05:00,10.17,133.99,131.39,160.68,22.77,6.49,131.39
10.06.2022 06:00,10.17,145.38,134.14,162.96,13.86,7.65,134.14
10.06.2022 07:00,10.17,158.92,147.49,174.27,15.84,10.29,147.49
10.06.2022 08:00,10.17,169.81,174.29,174.29,25.09,11.11,174.29
10.06.2022 09:00,10.17,161.51,174.24,174.24,26.15,11.81,174.24
10.06.2022 10:00,10.17,157.06,169.73,169.73,25.04,11.82,169.73
10.06.2022 11:00,10.17,150.63,159.09,159.09,20.01,11.51,159.09
10.06.2022 12:00,10.17,145.33,153.2,153.2,18.03,11.26,153.2
10.06.2022 13:00,10.17,141.27,143.45,154.14,13.9,10.85,143.45
10.06.2022 14:00,10.17,133.04,139.33,146.91,13.53,10.82,139.33
10.06.2022 15:00,10.17,131.78,134.06,151,12.09,10.69,134.06
10.06.2022 16:00,10.17,133.29,132.87,157.75,12.01,10.53,132.87
10.06.2022 17:00,10.17,140.85,133.8,161.82,13.94,13.94,133.8
10.06.2022 18:00,10.17,141.74,133.52,162.17,13.89,13.89,133.52
10.06.2022 19:00,10.17,141.3,133.27,162.07,13.86,13.86,133.27
10.06.2022 20:00,10.17,134.62,133.08,162.11,13.78,13.78,133.08
10.06.2022 21:00,10.17,134.86,134.76,162.05,13.65,13.65,134.76
10.06.2022 22:00,10.17,133.39,134.76,161.97,13.54,13.54,134.76
10.06.2022 23:00,10.17,126.43,133.15,161.83,13.75,13.75,133.15
11.06.2022 00:00,10.15,62.26,130.15,158.62,13.93,13.93,130.15
11.06.2022 01:00,10.15,52.4,127.02,157.81,13.84,13.84,127.02
11.06.2022 02:00,10.15,40.54,122.06,157.55,13.66,13.66,122.06
11.06.2022 03:00,10.15,42.28,120.88,157.44,13.63,13.63,120.88
11.06.2022 04:00,10.15,38.66,120.42,153.64,13.61,13.61,120.42
11.06.2022 05:00,10.15,38.08,120.65,150.64,13.65,13.65,120.65
11.06.2022 06:00,10.15,39.77,131.09,152.95,12.81,12.81,131.09
11.06.2022 07:00,10.15,50.97,131.77,146.73,12.77,12.77,131.77
11.06.2022 08:00,10.15,41.04,132.17,132.17,13.37,13.37,132.17
11.06.2022 09:00,10.15,31.52,125.16,125.16,13.64,13.64,125.16
11.06.2022 10:00,10.15,14.51,82.86,82.86,13.68,13.68,82.86
11.06.2022 11:00,10.15,13.84,74.59,74.59,13.51,13.51,74.59
11.06.2022 12:00,10.15,12.03,64.49,64.49,11.06,11.06,64.49
11.06.2022 13:00,10.15,10.69,49.58,49.58,9.77,9.77,49.58
11.06.2022 14:00,10.15,3.91,4.36,4.36,4.23,4.23,4.36
11.06.2022 15:00,10.15,10.08,38.65,38.65,10.08,10.08,38.65
11.06.2022 16:00,10.15,12.05,63.46,63.46,11.68,11.68,63.46
11.06.2022 17:00,10.15,14.94,120.01,120.01,13.29,13.29,120.01
11.06.2022 18:00,10.15,37.6,132.96,139.97,13.28,13.28,132.96
11.06.2022 19:00,10.15,56.57,134.85,154.57,13.27,13.27,134.85
11.06.2022 20:00,10.15,61.77,135.21,157.31,13.13,13.13,135.21
11.06.2022 21:00,10.15,60.68,134.13,157.08,12.78,12.78,134.13
11.06.2022 22:00,10.15,55.45,133.57,156.92,12.09,12.09,133.57
11.06.2022 23:00,10.15,39.88,131.56,156.36,11.73,11.73,131.56
12.06.2022 00:00,10.24,32.01,114.96,161.99,10.69,10.69,114.96
12.06.2022 01:00,10.24,23.79,102.99,159.35,10.09,10.09,102.99
12.06.2022 02:00,10.24,14.43,80.2,149.4,9.05,9.05,80.2
12.06.2022 03:00,10.24,13.86,78.36,141.24,9.09,9.09,78.36
12.06.2022 04:00,10.24,13.89,70.56,140.78,10.36,10.36,70.56
12.06.2022 05:00,10.24,13.83,68.81,127.8,11.41,11.41,68.81
12.06.2022 06:00,10.24,13.77,116.83,116.83,11.22,11.22,116.83
12.06.2022 07:00,10.24,14.74,116.35,119.05,11.15,11.15,116.35
12.06.2022 08:00,10.24,17.23,96.94,99.84,11.64,11.64,96.94
12.06.2022 09:00,10.24,15.86,80.99,83.41,11.8,11.8,80.99
12.06.2022 10:00,10.24,15.06,74.52,76.75,11.85,11.85,74.52
12.06.2022 11:00,10.24,14.5,50.45,50.45,11.82,11.82,50.45
12.06.2022 12:00,10.24,12.08,20.5,20.5,11.63,11.63,20.5
12.06.2022 13:00,10.24,3.98,5.02,5.02,5.02,5.02,5.02
12.06.2022 14:00,10.24,1.57,2,2,2,2,2
12.06.2022 15:00,10.24,7.86,10.27,10.27,9.95,9.95,10.27
12.06.2022 16:00,10.24,13.81,61.93,62.56,10.25,10.25,61.93
12.06.2022 17:00,10.24,24.49,128.78,128.78,10.32,10.32,128.78
12.06.2022 18:00,10.24,41.07,135.48,151.22,10.46,10.46,135.48
12.06.2022 19:00,10.24,88.09,135.95,161.85,11.17,11.17,135.95
12.06.2022 20:00,10.24,128.88,136.39,165.79,11.07,11.07,136.39
12.06.2022 21:00,10.24,131.2,136.22,168.59,11.08,11.08,136.22
12.06.2022 22:00,10.24,119.09,135.72,171.59,10.98,10.98,135.72
12.06.2022 23:00,10.24,78.99,131.58,169.13,11.75,11.75,131.58
13.06.2022 00:00,10.24,49.65,130.46,163.41,10.06,10.06,130.46
13.06.2022 01:00,10.24,30.24,127.27,157.63,9.7,9.7,127.27
13.06.2022 02:00,10.24,19.62,124.41,150.3,9.82,9.82,124.41
13.06.2022 03:00,10.24,18.3,123.49,145.28,9.65,9.65,123.49
13.06.2022 04:00,10.24,24.59,123.44,154.93,9.71,9.71,123.44
13.06.2022 05:00,10.24,48.17,125.46,156.38,9.88,9.88,125.46
13.06.2022 06:00,10.24,132.05,134.54,164.67,7.88,7.88,134.54
13.06.2022 07:00,10.24,154.5,190,203.65,8.91,8.91,142.53
13.06.2022 08:00,10.24,154.3,142.17,196.26,10.42,10.42,142.17
13.06.2022 09:00,10.24,143.83,146.74,174.3,10.27,10.27,144.03
13.06.2022 10:00,10.24,133.59,143.33,157.6,10.1,10.1,143.33
13.06.2022 11:00,10.24,128.94,146.48,154.93,9.83,9.83,144.86
13.06.2022 12:00,10.24,94.15,139.6,139.6,8.96,8.96,139.6
13.06.2022 13:00,10.24,41.21,113.92,113.92,8.81,8.81,113.92
13.06.2022 14:00,10.24,31.17,90.39,90.39,8.67,8.67,90.39
13.06.2022 15:00,10.24,29.54,87.95,87.95,8.54,8.54,87.95
13.06.2022 16:00,10.24,42.7,123.06,123.06,8.09,8.09,123.06
13.06.2022 17:00,10.24,84.94,138.19,142.31,7.76,7.76,138.19
13.06.2022 18:00,10.24,123.44,141.72,154.91,7.86,7.86,141.72
13.06.2022 19:00,10.24,133.63,141.26,159.62,7.87,7.87,141.26
13.06.2022 20:00,10.24,132.79,141.23,162.44,8.58,8.58,141.23
13.06.2022 21:00,10.24,126.76,141.09,161.11,8.63,8.63,141.09
13.06.2022 22:00,10.24,96.18,140,160.75,8.5,8.5,140
13.06.2022 23:00,10.24,49.36,136.44,159.09,7.49,7.49,136.44
14.06.2022 00:00,10.3,35.58,128.26,160.26,7.7,7.7,128.26
14.06.2022 01:00,10.3,28.09,126.41,157.42,7.36,7.36,126.41
14.06.2022 02:00,10.3,18.15,124.82,153.28,7.08,7.08,124.82
14.06.2022 03:00,10.3,20.25,124.3,152.54,7.26,7.26,124.3
14.06.2022 04:00,10.3,27.36,122.17,157.85,7.33,7.33,122.17
14.06.2022 05:00,10.3,41.57,121.33,158.28,8.26,8.26,121.33
14.06.2022 06:00,10.3,120.25,136.72,162.94,9.38,9.38,136.72
14.06.2022 07:00,10.3,140.11,143.24,178,11.15,11.15,143.24
14.06.2022 08:00,10.3,149.83,148.26,200.87,12.99,12.99,148.26
14.06.2022 09:00,10.3,149.83,153.88,172.44,13.81,13.81,153.88
14.06.2022 10:00,10.3,136.82,152.85,160.68,14.19,14.19,152.85
14.06.2022 11:00,10.3,130.75,155.47,159,13.75,13.75,155.47
14.06.2022 12:00,10.3,127.81,157.79,157.79,13.83,13.83,157.79
14.06.2022 13:00,10.3,121.24,154.94,154.94,13.77,13.77,154.94
14.06.2022 14:00,10.3,116.56,150.37,150.37,13.57,13.57,150.37
14.06.2022 15:00,10.3,124.72,154.81,159.13,13.38,13.38,154.81
14.06.2022 16:00,10.3,132.03,152.24,165,12.84,12.84,152.24
14.06.2022 17:00,10.3,146.24,151.83,192.01,11.68,11.68,151.83
14.06.2022 18:00,10.3,150.09,150.61,218.89,10.98,10.98,150.61
14.06.2022 19:00,10.3,154.89,150.1,222.69,10.91,10.91,150.1
14.06.2022 20:00,10.3,155.07,150.07,218.5,11.1,11.1,150.07
14.06.2022 21:00,10.3,154.9,144.95,221.31,11.51,11.51,144.95
14.06.2022 22:00,10.3,149.75,145.06,218.97,11.54,11.54,145.06
14.06.2022 23:00,10.3,129.43,140.78,201.96,11.52,11.52,140.78
15.06.2022 00:00,10.4,109.21,134.89,189.94,11.07,11.07,134.89
15.06.2022 01:00,10.4,87.75,133.19,173.31,10.84,10.84,133.19
15.06.2022 02:00,10.4,72.82,131.87,165.49,9.61,9.61,131.87
15.06.2022 03:00,10.4,66.52,131.78,164.94,9.82,9.82,131.78
15.06.2022 04:00,10.4,65.06,131.71,164.22,11.07,11.07,131.71
15.06.2022 05:00,10.4,86.07,131.87,163.43,11.62,11.62,131.87
15.06.2022 06:00,10.4,131.81,147.33,165.34,11.58,11.58,147.33
15.06.2022 07:00,10.4,149.32,169.52,188.03,12.45,12.45,169.52
15.06.2022 08:00,10.4,154.78,179.92,196.74,13.12,13.12,179.92
15.06.2022 09:00,10.4,155.08,179.95,206.57,13.17,13.17,179.95
15.06.2022 10:00,10.4,148.15,178.11,190.1,13.04,13.04,178.11
15.06.2022 11:00,10.4,133.22,169.94,169.94,12.43,12.43,169.94
15.06.2022 12:00,10.4,130.46,165.47,165.47,12.08,12.08,165.47
15.06.2022 13:00,10.4,131.04,166.87,166.87,12.29,12.29,166.87
15.06.2022 14:00,10.4,125.25,163.38,163.38,12.35,12.35,163.38
15.06.2022 15:00,10.4,128.23,163.42,164.96,12.44,12.44,163.42
15.06.2022 16:00,10.4,140.09,166.61,177.39,13.08,13.08,166.61
15.06.2022 17:00,10.4,154.21,162.05,197.22,13.11,13.11,162.05
15.06.2022 18:00,10.4,156.02,156.48,201.11,13.17,13.17,156.48
15.06.2022 19:00,10.4,158.75,150.01,203.91,13.22,13.22,150.01
15.06.2022 20:00,10.4,156.86,141.64,209.88,13.24,13.24,141.64
15.06.2022 21:00,10.4,148.67,135.97,196.27,13.22,13.22,135.97
15.06.2022 22:00,10.4,140.5,133.96,179.77,13.09,13.09,133.96
15.06.2022 23:00,10.4,122.68,133.11,170.1,12.6,12.6,133.11
16.06.2022 00:00,10.41,119.94,133.54,185.03,11.74,11.74,133.54
16.06.2022 01:00,10.41,99.45,130.62,181.41,9.29,9.29,130.62
16.06.2022 02:00,10.41,78.02,129.6,179.82,8.02,8.02,129.6
16.06.2022 03:00,10.41,68.84,129.39,177.07,7.76,7.76,129.39
16.06.2022 04:00,10.41,73.71,129.27,174.91,8.29,8.29,129.27
16.06.2022 05:00,10.41,111.56,129.68,178.62,11.02,11.02,129.68
16.06.2022 06:00,10.41,135.8,144.07,185,11.06,11.06,144.07
16.06.2022 07:00,10.41,166.14,222.49,246.1,12.19,12.19,222.49
16.06.2022 08:00,10.41,170.79,237.4,237.4,12.93,12.93,237.4
16.06.2022 09:00,10.41,166.78,206.63,206.63,12.49,12.49,206.63
16.06.2022 10:00,10.41,152.76,181.27,181.27,12.27,12.27,181.27
16.06.2022 11:00,10.41,133.55,163.48,166.44,12.23,12.23,163.48
16.06.2022 12:00,10.41,119.21,152.96,157.53,12.21,12.21,152.96
16.06.2022 13:00,10.41,57.98,126.87,130.45,12.63,12.63,126.87
16.06.2022 14:00,10.41,55.16,126.81,129.52,12.19,12.19,126.81
16.06.2022 15:00,10.41,69.54,133.59,137.58,11.66,11.66,133.59
16.06.2022 16:00,10.41,112.02,142.56,159.24,11.6,11.6,142.56
16.06.2022 17:00,10.41,133.59,165.21,167.07,11.51,11.51,165.21
16.06.2022 18:00,10.41,160.77,189.94,189.94,11.51,11.51,189.94
16.06.2022 19:00,10.41,164.98,197,197,11.54,11.54,197
16.06.2022 20:00,10.41,169.02,199.99,214.11,11.59,11.59,199.99
16.06.2022 21:00,10.41,167.44,191.98,216.49,11.55,11.55,191.98
16.06.2022 22:00,10.41,162.66,170.3,214.5,11.09,11.09,170.3
16.06.2022 23:00,10.41,151.3,144.02,202.5,10.35,10.35,144.02
17.06.2022 00:00,10.47,158.88,142.45,225.52,11.79,11.79,142.45
17.06.2022 01:00,10.47,154.2,141.14,220.94,11.69,11.69,141.14
17.06.2022 02:00,10.47,145.52,139.82,218.11,11.55,11.55,139.82
17.06.2022 03:00,10.47,141.38,139.69,204.85,11.26,11.26,139.69
17.06.2022 04:00,10.47,141.64,139.52,200.45,11.47,11.47,139.52
17.06.2022 05:00,10.47,165.06,141.16,192.94,11.6,11.6,141.16
17.06.2022 06:00,10.47,178.12,175.92,195.73,11.72,11.72,175.92
17.06.2022 07:00,10.47,210.22,199.96,235.46,12.76,12.76,199.96
17.06.2022 08:00,10.47,235.58,235.1,274.94,13.11,13.11,235.1
17.06.2022 09:00,10.47,218.8,229.55,274.97,13.08,13.08,229.55
17.06.2022 10:00,10.47,199.96,212.43,236.63,12.88,12.88,212.43
17.06.2022 11:00,10.47,177.79,194.9,194.9,12.22,12.22,194.9
17.06.2022 12:00,10.47,175.47,180.77,180.77,11.79,11.79,180.77
17.06.2022 13:00,10.47,165.45,176.69,176.69,11.69,11.69,176.69
17.06.2022 14:00,10.47,149.99,174.12,174.12,11.17,11.17,174.12
17.06.2022 15:00,10.47,146.37,174.88,174.88,10.43,10.43,174.88
17.06.2022 16:00,10.47,166.04,175.17,182.5,9.73,9.73,175.17
17.06.2022 17:00,10.47,176.79,170.01,203.17,8.93,8.93,170.01
17.06.2022 18:00,10.47,175.73,164.72,202.83,8.81,8.81,164.72
17.06.2022 19:00,10.47,166.04,146.17,198.92,8.7,8.7,146.17
17.06.2022 20:00,10.47,157.99,141.3,201.7,8.56,8.56,141.3
17.06.2022 21:00,10.47,143.59,140,205.65,8.4,8.4,140
17.06.2022 22:00,10.47,132.93,139.7,200.22,8.17,8.17,139.7
17.06.2022 23:00,10.47,105.61,139.32,192.42,7.46,7.46,139.32
18.06.2022 00:00,10.46,61.12,145.67,190.18,6.06,6.06,145.67
18.06.2022 01:00,10.46,55.56,145.1,188.72,4.94,4.94,145.1
18.06.2022 02:00,10.46,26.48,143.4,182.18,2.77,4.41,143.4
18.06.2022 03:00,10.46,14.68,142.6,175.4,2.58,4.09,142.6
18.06.2022 04:00,10.46,13.83,141.72,167.23,2.63,3.94,141.72
18.06.2022 05:00,10.46,14.39,142.83,174.95,2.77,4.6,142.83
18.06.2022 06:00,10.46,30.72,145.36,183.27,2.82,4.43,145.36
18.06.2022 07:00,10.46,56.4,145.51,184.26,4.59,4.59,145.51
18.06.2022 08:00,10.46,56.45,146.71,182.33,5.77,5.77,146.71
18.06.2022 09:00,10.46,58.51,147.9,179.61,6.16,6.16,147.9
18.06.2022 10:00,10.46,52.85,147.58,159.74,6.28,6.28,147.58
18.06.2022 11:00,10.46,28.43,140.94,140.94,6.31,6.31,140.94
18.06.2022 12:00,10.46,14.26,118.53,118.53,6.28,6.28,118.53
18.06.2022 13:00,10.46,11.03,82.96,82.96,6.32,6.32,82.96
18.06.2022 14:00,10.46,10,97.69,97.69,6.06,6.06,97.69
18.06.2022 15:00,10.46,14.09,140.59,140.59,5.73,5.73,140.59
18.06.2022 16:00,10.46,26.44,147.3,153.47,5.87,5.87,147.3
18.06.2022 17:00,10.46,39.94,147.06,178.74,6.24,6.24,147.06
18.06.2022 18:00,10.46,80.36,147.56,184.95,6.57,6.57,147.56
18.06.2022 19:00,10.46,89.17,147.33,187.84,6.92,6.92,147.33
18.06.2022 20:00,10.46,82.89,147.08,188.72,7.04,7.04,147.08
18.06.2022 21:00,10.46,72.82,146.69,186.54,6.68,6.68,146.69
18.06.2022 22:00,10.46,59.87,146.24,185.71,6.43,6.43,146.24
18.06.2022 23:00,10.46,39.69,146.8,185.3,5.57,5.57,146.8
19.06.2022 00:00,10.47,26.99,147.95,185.47,3.14,3.14,147.95
19.06.2022 01:00,10.47,13.76,147.68,181.56,2.53,2.53,147.68
19.06.2022 02:00,10.47,7.84,147.52,178.12,1.95,1.95,147.52
19.06.2022 03:00,10.47,4.37,143.79,144.27,1.66,1.66,143.79
19.06.2022 04:00,10.47,3.42,120.6,120.6,1.49,1.49,120.6
19.06.2022 05:00,10.47,3.13,110.96,110.96,1.71,1.71,110.96
19.06.2022 06:00,10.47,4.02,112.55,112.55,2.04,2.04,112.55
19.06.2022 07:00,10.47,4.61,98.57,101.51,2.77,2.77,98.57
19.06.2022 08:00,10.47,4.94,90.53,93.04,3.67,3.67,90.53
19.06.2022 09:00,10.47,7.05,97.29,97.29,5.11,5.11,97.29
19.06.2022 10:00,10.47,7.75,97.17,97.17,6,6,97.17
19.06.2022 11:00,10.47,7.94,98.24,98.24,6.92,6.92,98.24
19.06.2022 12:00,10.47,7.72,85.19,85.19,6.98,6.98,85.19
19.06.2022 13:00,10.47,7.69,90.55,90.55,6.8,6.8,90.55
19.06.2022 14:00,10.47,11.83,126.03,126.03,7.67,7.67,126.03
19.06.2022 15:00,10.47,17.57,143.01,143.01,10.34,10.34,143.01
19.06.2022 16:00,10.47,31.26,148.1,156.8,9.91,9.91,148.1
19.06.2022 17:00,10.47,82.1,149.79,181.33,9.89,9.89,149.79
19.06.2022 18:00,10.47,119.71,150.08,180.81,10.42,10.42,150.08
19.06.2022 19:00,10.47,147.61,150.65,191.1,11.35,11.35,150.65
19.06.2022 20:00,10.47,148.49,150.09,201.05,11.89,11.89,150.09
19.06.2022 21:00,10.47,151.78,150.04,205.08,12.01,12.01,150.04
19.06.2022 22:00,10.47,148.41,150.05,205.02,11.81,11.81,150.05
19.06.2022 23:00,10.47,141.63,150.01,202.12,11.42,11.42,150.01
20.06.2022 00:00,10.47,148.01,148.74,192.09,13.8,13.8,148.74
20.06.2022 01:00,10.47,133.66,148.32,187.29,13.77,13.77,148.32
20.06.2022 02:00,10.47,119.19,148.06,186.55,13.77,13.77,148.06
20.06.2022 03:00,10.47,111.32,148.01,185.48,13.72,13.72,148.01
20.06.2022 04:00,10.47,133.36,147.62,185.7,13.74,13.74,147.62
20.06.2022 05:00,10.47,155.23,151.47,186.19,13.83,13.83,151.47
20.06.2022 06:00,10.47,180.14,151.51,192.82,13.88,13.88,151.51
20.06.2022 07:00,10.47,192.33,165.74,246.46,14.09,14.09,165.74
20.06.2022 08:00,10.47,219.84,173.9,484.5,20.91,20.91,173.9
20.06.2022 09:00,10.47,205.78,176.26,337.48,28.52,28.52,176.26
20.06.2022 10:00,10.47,201.24,179.43,300.66,14.39,14.39,179.43
20.06.2022 11:00,10.47,209.17,200.31,296.48,13.97,13.97,200.31
20.06.2022 12:00,10.47,195.09,200.74,255.37,13.91,13.91,200.74
20.06.2022 13:00,10.47,185,207.24,207.24,13.82,13.82,207.24
20.06.2022 14:00,10.47,179.23,187.11,187.11,13.74,13.74,187.11
20.06.2022 15:00,10.47,151.59,179.07,179.07,13.6,13.6,179.07
20.06.2022 16:00,10.47,151.58,174.96,180.61,13.4,13.4,174.96
20.06.2022 17:00,10.47,168.04,166.97,187.47,12.61,12.61,166.97
20.06.2022 18:00,10.47,179.05,166.07,202.75,12.39,12.39,166.07
20.06.2022 19:00,10.47,181.33,154.45,274.92,12.18,12.18,154.45
20.06.2022 20:00,10.47,181.25,153.11,274.98,12.02,12.02,153.11
20.06.2022 21:00,10.47,180.6,157.19,306.51,9.96,9.96,157.19
20.06.2022 22:00,10.47,176.82,161.85,279.76,8.47,8.47,161.85
20.06.2022 23:00,10.47,156.83,155.76,242.26,7.15,7.15,155.76
21.06.2022 00:00,10.42,150.69,149.29,224.23,6.25,6.25,149.29
21.06.2022 01:00,10.42,142.65,139.39,208.68,5.94,5.94,139.39
21.06.2022 02:00,10.42,120.5,134.6,203.02,5.83,5.83,134.6
21.06.2022 03:00,10.42,108.9,134.09,197.75,5.78,5.78,134.09
21.06.2022 04:00,10.42,109.86,130.38,200.05,5.78,5.78,130.38
21.06.2022 05:00,10.42,132.94,144.46,200.04,5.83,5.83,144.46
21.06.2022 06:00,10.42,166.19,159.08,203.86,5.67,5.67,159.08
21.06.2022 07:00,10.42,181.5,175.62,208.06,5.91,5.91,175.62
21.06.2022 08:00,10.42,186.17,179.03,229.9,6.09,6.09,179.03
21.06.2022 09:00,10.42,186.74,178.7,256.07,6.39,6.39,178.7
21.06.2022 10:00,10.42,179.96,179.01,229.95,6.91,6.91,179.01
21.06.2022 11:00,10.42,180.04,179.09,218.23,8.07,8.07,179.09
21.06.2022 12:00,10.42,180.26,179.07,213.04,10.23,10.23,179.07
21.06.2022 13:00,10.42,179.18,179.06,206.44,12.01,12.01,179.06
21.06.2022 14:00,10.42,172.52,176.79,204.7,12.28,12.28,176.79
21.06.2022 15:00,10.42,180.48,179.08,223.16,12.27,12.27,179.08
21.06.2022 16:00,10.42,183.02,179.72,232.49,12.31,12.31,179.72
21.06.2022 17:00,10.42,187.38,179.06,295.04,12.31,12.31,179.06
21.06.2022 18:00,10.42,191.22,179.06,362.33,12.4,12.4,179.06
21.06.2022 19:00,10.42,191.05,178.46,400.02,13.09,13.09,178.46
21.06.2022 20:00,10.42,187.82,168.6,295.53,13.14,13.14,168.6
21.06.2022 21:00,10.42,184.98,153.69,229.97,13.24,13.24,153.69
21.06.2022 22:00,10.42,175.01,150.77,213.61,12.48,12.48,150.77
21.06.2022 23:00,10.42,153.43,150.11,229.96,12.24,12.24,150.11
22.06.2022 00:00,10.36,148.05,150.04,237.86,10.64,10.64,150.04
22.06.2022 01:00,10.36,134.45,148.92,231.52,7.97,7.97,148.92
22.06.2022 02:00,10.36,106.26,148.72,217.56,7.55,7.55,148.72
22.06.2022 03:00,10.36,95.85,148.54,209.98,10,10,148.54
22.06.2022 04:00,10.36,92.91,148.15,205.35,12.05,12.05,148.15
22.06.2022 05:00,10.36,130.96,148.59,200.2,12.06,12.06,148.59
22.06.2022 06:00,10.36,169.95,158.9,209.97,11.52,11.52,158.9
22.06.2022 07:00,10.36,195.21,174.03,215.51,12.6,12.6,174.03
22.06.2022 08:00,10.36,207.36,174.97,225.72,12.2,12.2,174.97
22.06.2022 09:00,10.36,205.35,174.29,234.91,12.03,12.03,174.29
22.06.2022 10:00,10.36,200.31,174.92,220.7,11.68,11.68,174.92
22.06.2022 11:00,10.36,197.7,174.68,214.67,10.88,10.88,174.68
22.06.2022 12:00,10.36,194.31,173.47,228.96,10.68,10.68,173.47
22.06.2022 13:00,10.36,190.69,171.3,221.74,10.51,10.51,171.3
22.06.2022 14:00,10.36,186.31,171.09,213.46,10.56,10.56,171.09
22.06.2022 15:00,10.36,181,173.39,211.96,9.27,9.27,173.39
22.06.2022 16:00,10.36,179.91,172.07,218.64,9.68,9.68,172.07
22.06.2022 17:00,10.36,182.11,169.45,226.2,9.02,9.02,169.45
22.06.2022 18:00,10.36,186.39,173.32,232.22,8.64,8.64,173.32
22.06.2022 19:00,10.36,181.05,168.97,220.7,7.56,7.56,168.97
22.06.2022 20:00,10.36,174.96,160.96,226.49,7.36,7.36,160.96
22.06.2022 21:00,10.36,173.68,165.39,234.92,6.77,6.77,165.39
